store_name,StoreNumber,State,City,Address,HighwayOrExit,Zip,Latitude,Longitude,DEFLanes,ParkingSpaces,StoreType,Phone,Fax,Unleaded,Midgrade,Premium,Diesel,Blend,Propane,BulkDEF,Restaurants
Love's Travel Center,698,GA,Macon,1190 Frank Amerson Pkwy,I-75 / 153/Sardis Church Rd,31216,32.717528,-83.733418,10,119,Travel Stop,(478) 785-8715,(478) 785-8718,2.699,3.209,3.609,4.049,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,343,MS,Toomsuba,113 Will Garrett Rd,I-20 / 165,39364,32.41107,-88.505495,8,71,Travel Stop,(601) 632-4006,(601) 632-0096,2.559,3.009,3.359,3.889,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,639,MS,Lake,6138 Lake Norris Road,I-20 / 96,39092,32.322441,-89.342491,8,80,Travel Stop,(601) 775-0011,(601) 775-0159,2.349,2.799,3.149,3.889,,3.999,4.589,"Chester's,Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,740,SC,Yemassee,409 Yemassee Hwy,I-95 / 38/Hwy 68,29945,32.705457,-80.874488,9,52,Travel Stop,(843) 589-2010,(843) 589-2013,2.559,3.059,3.459,3.789,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,774,AL,Smiths Station,747 Lee Road 248,Hwy 280/431 / CR-248 N,36877,32.536993,-85.082484,6,62,Travel Stop,(334) 291-3059,(334) 291-3442,2.559,3.009,3.409,3.899,,,4.589,"Chester's,Godfather's Pizza,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,709,TX,Lufkin,5614 Hwy 59 N,US Hwy 59 / FM 2021,75901,31.411151,-94.718641,8,94,Travel Stop,(936) 632-3537,(936) 632-3553,2.499,2.999,3.349,3.789,,,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,577,AL,Shorter,431 Main St. ,I-85 / 22,36075,32.404387,-85.956505,8,83,Travel Stop,(334) 725-1355,(334) 725-1359,2.409,2.859,3.259,3.949,,3.999,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,320,GA,Dublin,3009 Highway 257,I-16 / 49,31021,32.495759,-82.981753,7,68,Travel Stop,(478) 296-1368,(478) 296-1396,2.899,3.349,3.749,3.989,,3.959,4.589,"Chester's,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,290,TX,Lufkin,1003 S. Medford Dr.,US Hwy 59/69/Loop 287 / FM 841,75901,31.328488,-94.689716,6,21,Travel Stop,(936) 637-4928,(936) 637-6286,2.499,2.999,3.349,3.789,,,4.589,Subway
Love's Travel Center,375,TX,Hearne,1423 N Market St,Hwy 6 / FM 485,77859,30.895404,-96.60271,7,70,Travel Stop,(979) 279-9700,(979) 279-9665,2.399,2.899,3.249,3.749,,3.999,4.389,"McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,718,AL,Hope Hull,1127 Tyson Rd,I-65 / 158/Tyson Rd,36043,32.19624,-86.415235,8,85,Travel Stop,(334) 280-0009,(334) 281-0083,2.599,3.049,3.449,3.949,,,4.589,"Chester's,Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,819,GA,Rincon,2600 Hwy 21 S,GA Hwy-21 / Rahn Station Rd,31326,32.336101,-81.259142,6,70,Travel Stop,(912) 205-4027,(912) 205-4028,2.759,3.209,3.609,3.689,,3.999,4.589,"Chester's,McDonald's,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,699,MS,Magee,1790 Simpson Highway 49,Hwy 49 / Goodwater Rd,39111,31.874245,-89.755754,8,89,Travel Stop,(601) 849-1817,(601) 849-1854,2.469,2.919,3.269,4.249,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,778,GA,Ellabell,11151 Hwy 280E,I-16 / 143/Hwy 280E,31308,32.183641,-81.458046,9,146,Travel Stop,(912) 851-5683,(912) 851-5685,2.799,3.249,3.649,4.149,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,720,LA,Boyce,7046 Highway 1,I-49 / 94,71409,31.360802,-92.588578,6,126,Travel Stop,(318) 448-6025,(318) 448-6059,2.499,2.949,3.349,3.789,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,848,MS,Sandersville,182 Claiborne Road,I-59 / 104,39477,31.783351,-89.057151,8,106,Travel Stop,(601) 778-6087,(601) 778-6088,2.599,3.049,3.399,3.889,,3.999,4.589,"McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,893,GA,Garden City,2 Sonny Perdue Drive,GA Hwy-307 / Sonny Perdue Dr,31408,32.103201,-81.194401,8,97,Travel Stop,(912) 645-9651,(912) 645-9652,2.599,3.049,3.449,3.689,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,464,TX,Comfort,43 US Highway 87,I-10 / 523,78013,29.98203,-98.903241,7,60,Travel Stop,(830) 995-2770,(830) 995-2784,2.799,3.299,3.649,3.749,,3.999,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,801,GA,Cordele,1525 E 8th Ave,I-75 / 102/GA Hwy-257,31015,31.975579,-83.758552,10,92,Travel Stop,(229) 947-6205,(229) 947-6206,2.429,2.879,3.279,4.049,,3.999,4.589,"Bojangles,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,338,GA,Richmond Hill ,8436 Ford Ave.,I-95 / 90,31324,31.960662,-81.331564,8,140,Travel Stop,(912) 756-5394,(912) 756-6501,2.899,3.349,3.749,3.949,,3.999,4.589,"McDonald's,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,468,TX,Willis,9600 Longstreet Rd,I-45 / 95,77318,30.437241,-95.497461,8,80,Travel Stop,(936) 856-5085,(936) 856-5263,2.209,2.709,3.059,3.749,,3.999,4.589,"Subway,Wendy's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,393,MS,McComb,1119 Airport Fernwood Rd.,I-55 / 13,39648,31.190892,-90.485619,8,75,Travel Stop,(601) 684-3353,(601) 684-7456,2.429,2.879,3.229,3.749,,3.999,4.589,"Chester's,McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,565,MS,Hattiesburg,283 Ira Hudson Rd,Hwy-98 / Elks Lake Rd,39401,31.242397,-89.302923,8,84,Travel Stop,(601) 255-6466,(601) 255-6472,2.369,2.819,3.169,3.849,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,808,GA,Albany,1737 Clark Ave,US Hwy-19 / 3/US Hwy-82 E,31705,31.581169,-84.106279,7,100,Travel Stop,(229) 405-7021,(229) 405-7022,2.699,3.149,3.549,4.089,,3.999,4.589,"Bojangles,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,225,AL,Evergreen,16101 Highway 84,I-65 / 93,36401,31.419105,-87.00765,8,148,Travel Stop,(251) 578-4496,(251) 578-4831,2.799,3.249,3.649,3.949,,3.999,4.589,"Arby's,Godfather's Pizza,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,293,TX,Cleveland,107 FM 2025 Rd,I-69 / FM 2025,77328,30.354701,-95.09128,7,88,Travel Stop,(281) 593-0239,(281) 593-0906,2.359,2.859,3.209,3.689,B20,,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,566,AL,Ozark,3771 S US Highway 231,US Hwy-231 / AL Hwy-123,36360,31.427267,-85.619824,7,68,Travel Stop,(334) 445-0323,(334) 445-0390,2.649,3.099,3.499,3.989,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,233,TX,Waller,30710 FM 2920 Rd,Hwy 290 / FM 2920,77484,30.064458,-95.905556,5,50,Travel Stop,(936) 372-3449,(936) 372-3473,2.409,2.909,3.259,3.989,,3.999,4.589,"Arby's,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,325,GA,Tifton,178 Southwell Blvd.,I-75 / 59,31794,31.415715,-83.503054,8,115,Travel Stop,(229) 382-9118,(229) 382-9136,2.859,3.309,3.709,4.049,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,463,TX,Seguin,3158 I-10 W,I-10 / 604,78155,29.561981,-98.034281,8,61,Travel Stop,(830) 372-6190,(830) 372-9834,2.499,2.999,3.349,3.749,,4.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,264,TX,Luling,190 US Highway 90,I-10 / 632,78648,29.653691,-97.592282,4,10,Travel Stop,(830) 875-5667,(830) 875-5668,2.439,2.939,3.289,3.849,,,4.589,"Subway,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,242,TX,San Antonio,11361 S. I-35,I-35 / 144 @ Fischer Rd,78073,29.31101,-98.617826,6,91,Travel Stop,(210) 623-2329,(210) 623-2527,2.799,3.299,3.649,3.749,,3.999,4.589,"Carl's Jr.,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,663,LA,Port Barre,17635 Highway 190,Hwy 190 / Hwy 103/Saizan Ave,70577,30.546703,-91.963512,3,16,Travel Stop,(337) 585-2527,(337) 585-2530,2.499,2.949,3.349,3.659,,3.999,4.589,"Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,619,MS,Poplarville,720 Highway 26 E,I-59 / 29,39470,30.846383,-89.497939,7,77,Travel Stop,(601) 403-9850,(601) 403-9855,2.379,2.829,3.179,3.849,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,484,TX,Weimar,900 S Eagle Street,I-10 / 682,78962,29.69051,-96.77705,7,89,Travel Stop,(979) 725-8625,(979) 725-8407,2.499,2.999,3.349,3.849,,3.999,4.589,"Wendy's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,864,MS,Lucedale,2127 Hopper Road,US Hwy-98 / MS Hwy-198/Hooper Rd,39452,30.923614,-88.514251,5,42,Travel Stop,(601) 514-3075,(601) 514-3076,2.459,2.909,3.259,3.789,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,471,TX,Natalia,21548 FM 471 S,I-35 / 127,78059,29.184841,-98.846451,9,88,Travel Stop,(830) 663-5540,(830) 663-5510,2.539,3.039,3.389,3.789,,4.599,4.589,"Subway,Wendy's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,875,LA,Opelousas,4158 I-49 N Service Rd,I-49 / 15,70570,30.478381,-92.073696,7,74,Travel Stop,(337) 594-6199,(337) 594-6200,2.499,2.949,3.349,3.489,,3.379,4.589,"Godfather's Pizza,Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,234,TX,Katy,612 Pederson Rd.,I-10 / 737,77494,29.779813,-95.881907,8,77,Travel Stop,(281) 391-5556,(281) 391-5559,2.299,2.799,3.149,3.849,,,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,362,LA,Vinton,2024A West St.,I-10 / 7,70668,30.17292,-93.58812,7,126,Travel Stop,(337) 589-9858,(337) 589-9856,2.399,2.849,3.249,3.689,,,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,243,LA,Lake Charles,1118 Lowe Grout,I-10 / 43 @ Hwy 383,70647,30.253127,-93.013108,8,70,Travel Stop,(337) 582-4528,(337) 582-3650,2.399,2.849,3.249,3.789,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,405,GA,Brunswick,2766 US Highway 17 S,I-95 / 29,31523,31.137752,-81.571797,8,78,Travel Stop,(912) 264-2777,(912) 264-6003,2.659,3.109,3.509,4.089,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,419,TX,Houston,210 Patton St.,I-45 / 50 SB/50A NB,77009,29.797437,-95.369817,8,250,Travel Stop,(713) 694-9898,(713) 699-0434,2.299,2.799,3.149,3.749,B20,,4.589,"Wendy's,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,240,LA,Port Allen,751 Lobdell Hwy S.,I-10 / 151 @ Hwy 415,70767,30.445527,-91.242686,8,50,Travel Stop,(225) 389-9111,(225) 389-9144,2.479,2.929,3.329,3.749,,,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,315,TX,Houston,3940 N McCarty St,Loop 610 / 24,77013,29.798591,-95.269023,8,100,Travel Stop,(713) 670-0235,(713) 670-0299,2.299,2.799,3.149,3.749,B20,,4.589,Arby's
Love's Travel Center,696,TX,Beaumont,7495 Smith Rd,I-10 / 843/Smith Rd,77713,29.989271,-94.211571,10,115,Travel Stop,(409) 840-9602,(409) 840-9620,2.499,2.999,3.349,3.749,B20,3.999,4.589,"Arby's,Godfather's Pizza,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,401,TX,Baytown,1703 I-10,I-10 / 789/Thompson Rd,77521,29.797963,-95.032623,11,160,Travel Stop,(281) 426-6569,(281) 426-6982,2.399,2.899,3.249,3.789,B20,,4.589,"McDonald's,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,624,AL,Prichard,2600 W I-65 Service Rd N,I-65 / 8,36612,30.742,-88.1108,7,73,Travel Stop,(251) 330-2991,(251) 330-4859,2.799,3.249,3.649,3.949,,3.999,4.589,"Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,523,LA,Duson,126 Lexington Dr,I-10 / 92,70578,30.25184,-92.194809,7,116,Travel Stop,(337) 873-7880,(337) 873-7883,2.459,2.909,3.309,3.789,,3.999,4.589,"Bojangles,Wendy's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,481,TX,Deer Park,7005 Highway 225,Hwy 225 / Independence Pkwy,77536,29.706999,-95.092708,7,70,Travel Stop,(281) 479-3430,(281) 479-3551,2.399,2.899,3.249,3.749,B20,,4.589,"Chester's,McDonald's,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,860,MS,Picayune,20 Hwy 607,I-59 / 1/MS Hwy-607 S,39466,30.467383,-89.687171,8,91,Travel Stop,(769) 717-5068,(769) 717-5069,2.399,2.849,3.199,3.849,,,4.589,"Bojangles,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,206,AL,Loxley,126 E Flying K Rd,I-10 / 44,36551,30.654386,-87.759422,6,80,Travel Stop,(251) 964-2090,(251) 964-2092,2.549,2.999,3.399,3.999,,,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,561,FL,Mossy Head,17750 Hwy 285 Drive S,I-10 / 70,32435,30.733881,-86.349145,7,82,Travel Stop,(850) 951-1067,(850) 951-1849,2.699,3.149,3.499,3.989,,3.999,4.589,"McDonald's,Subway,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,856,LA,Mandeville,66595 Wadsworth Pkwy,I-12 / 68,70448,30.395171,-89.999839,8,125,Travel Stop,(985) 317-6215,(985) 317-6216,2.399,2.849,3.249,3.649,,2.999,4.389,"Godfather's Pizza,Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,453,FL,Cottondale,2510 Highway 231,I-10 / 130/US Hwy-231,32431,30.749024,-85.382951,7,110,Travel Stop,(850) 352-2041,(850) 352-1002,2.599,3.049,3.399,3.989,,3.999,4.589,"Chester's,McDonald's,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,617,TX,Hungerford,350 E Walnut Street,Hwy 59 / Walnut St,77448,29.392371,-96.076852,7,83,Travel Stop,(979) 532-1503,(979) 532-1544,2.339,2.839,3.189,3.889,,3.999,4.589,"Chester's,McDonald's,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,846,AL,Irvington,8400 County Farm Rd,I-10 / 10/County Farm Rd-39S,36544,30.531819,-88.23788,9,105,Travel Stop,(334) 453-6030,(334) 453-6031,2.289,2.739,3.139,3.949,,3.999,4.589,"Bojangles,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,402,MS,Biloxi,11332 Cedar Lake Rd.,I-10 / 44,39532,30.452073,-88.93331,9,103,Travel Stop,(228) 396-5646,(228) 396-5648,2.429,2.879,3.229,3.789,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,595,MS,Gulfport,9240 County Farm Rd,I-10 / 28,39503,30.419116,-89.190218,9,97,Travel Stop,(228) 832-0199,(228) 832-0212,2.499,2.949,3.299,3.789,,3.999,4.589,"Chester's,McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,550,GA,Valdosta,I-75 Old Clyattville Rd,I-75 / 13,31601,30.774407,-83.298368,8,112,Travel Stop,(229) 588-7706,(229) 588-7264,2.449,2.899,3.299,4.089,,3.999,4.589,"Bojangles,Godfather's Pizza,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,802,FL,Milton,3840 Garcon Point Rd,I-10 / 26/Hwy-191 N,32583,30.574249,-87.030483,8,138,Travel Stop,(850) 564-2654,(850) 564-2655,2.759,3.209,3.559,3.989,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,897,LA,New Iberia,715 Hwy 90 West,Hwy-90 / 128A/LA Hwy-14,70560,29.983791,-91.861366,6,63,Travel Stop,(337) 551-6026,(337) 551-6041,2.379,2.829,3.229,3.449,,3.999,4.589,"Dunkin',Godfather's Pizza,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches"
Love's Travel Center,862,TX,Cotulla,1963 S IH 35,I-35 / 65,78014,28.416391,-99.250318,9,110,Travel Stop,(830) 879-7101,(830) 879-7102,2.629,3.129,3.479,3.849,,5.559,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,297,TX,Edna,1509 E. Rose St.,Hwy 59 / FM 407,77957,28.988878,-96.62541,5,29,Travel Stop,(361) 782-6700,(361) 782-2786,2.659,3.159,3.509,3.899,,,4.789,Subway
Love's Travel Center,665,TX,Angleton,19477 FM 523,Hwy 288 / FM 523,77515,29.197231,-95.457044,6,80,Travel Stop,(979) 849-5905,(979) 849-5943,2.289,2.789,3.139,3.749,,3.999,4.589,"Carl's Jr.,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,603,FL,Jacksonville,400 Pecan Park Road,I-95 / 366,32218,30.516861,-81.632633,8,82,Travel Stop,(904) 696-1463,(904) 696-8892,2.899,3.349,3.699,3.989,,3.839,4.489,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,470,FL,Jasper,11459 SW 61st Way,I-75 / 451/US Hwy-129,32052,30.452116,-82.933564,8,118,Travel Stop,(386) 792-3095,(386) 792-3043,2.799,3.249,3.599,4.089,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,828,FL,Jacksonville,12921 Duval Rd,I-295 / 33/Duval Rd,32218,30.463245,-81.673875,8,77,Travel Stop,(904) 330-3011,(904) 330-3012,2.989,3.439,3.789,3.789,,3.999,4.589,"Bojangles,Deli,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,342,TX,Three Rivers,2645 S I-37,I-37 / 72,78071,28.52122,-98.18523,7,138,Travel Stop,(361) 786-2523,(361) 786-4749,2.459,2.959,3.309,3.689,,3.999,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,379,FL,Lee,3204 SE County Road 255,I-10 / 262,32059,30.377124,-83.297401,8,103,Travel Stop,(850) 971-4115,(850) 971-2751,2.859,3.309,3.659,4.089,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,761,FL,Jacksonville,17110 Brandy Branch Rd,I-10 / 343/US Hwy-301,32234,30.291386,-81.985123,9,94,Travel Stop,(470) 768-6532,(470) 768-6533,2.859,3.309,3.659,4.149,,3.999,4.589,"Bojangles,Godfather's Pizza,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,298,TX,Encinal,28527 I-35,I-35 / 39,78019,28.045577,-99.348797,6,115,Travel Stop,(956) 948-7044,(956) 948-7048,2.499,2.999,3.349,3.849,,3.999,4.589,"Chester's,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,724,FL,Lake City,13700 S US Highway 441,I-75 / 414/US Hwy-41/441,32025,30.002627,-82.598483,9,106,Travel Stop,(386) 752-2466,(386) 752-2437,2.779,3.229,3.579,4.089,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,762,TX,Laredo,101 Pinnacle Road,FM-1472 / Pinnacle Rd,78045,27.644615,-99.555428,8,84,Travel Stop,(956) 727-6098,(956) 728-7156,2.579,3.079,3.429,3.849,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,672,TX,Sinton,13886 FM 1945,Hwy 77 / Hwy 77B/FM 1945,78387,28.011697,-97.532753,6,83,Travel Stop,(361) 364-9215,(361) 364-9229,2.659,3.159,3.509,3.739,,3.999,4.589,"Chester's,McDonald's,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,894,FL,St Augustine,1025 SR 206 W,I-95 / 305/FL-206,32086,29.745791,-81.349601,8,64,Travel Stop,(904) 417-9010,(904) 417-9019,2.999,3.449,3.799,4.089,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,620,FL,Hawthorne,5615 SE US Highway 301,Hwy 301 / SE 57 Ave,32640,29.601979,-82.08676,6,71,Travel Stop,(352) 481-0170,(352) 481-0172,2.759,3.209,3.559,4.189,,,4.589,"McDonald's,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,327,TX,Kingsville,1451 N US Highway 77 Byp,Hwy 77 / FM 1898,78363,27.529889,-97.842143,7,48,Travel Stop,(361) 592-7210,(361) 592-3641,2.599,3.099,3.449,3.729,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,316,FL,Ormond Beach,1657 N US Highway 1,I-95 / 273,32174,29.339663,-81.13461,7,79,Travel Stop,(386) 671-9585,(386) 671-9587,2.859,3.309,3.659,4.089,,,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,363,FL,Ocala,7791 NW 47th Avenue,I-75 / 358,34482,29.267562,-82.198425,8,70,Travel Stop,(352) 368-5719,(352) 368-5910,2.959,3.409,3.759,4.089,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,708,FL,Bushnell,2615 W C-48,I-75 / 314/CR-48,33513,28.66815,-82.147216,9,99,Travel Stop,(352) 793-1019,(352) 793-1055,2.899,3.349,3.699,4.089,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,868,FL,Mims,4440 Hwy 46,I-95 / 223/FL Hwy-46,32754,28.666889,-80.873248,8,93,Travel Stop,(321) 529-6986,(321) 529-6987,2.899,3.349,3.699,4.089,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,284,TX,Edinburg,8420 N Expressway 281,Hwy 281 / FM 2812,78542,26.385897,-98.141242,7,149,Travel Stop,(956) 316-1782,(956) 316-3968,2.699,3.199,3.549,3.789,,,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,627,FL,Davenport,45000 Highway 27,I-4 / 55 @ Hwy 27 NB,33897,28.243773,-81.657694,7,67,Travel Stop,(863) 420-3623,(863) 420-7054,2.799,3.249,3.599,4.149,,,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,739,TX,Donna,545 W I-2,I-2 / 153/Hutto Road,78537,26.182717,-98.06724,8,95,Travel Stop,(956) 464-1133,(956) 464-1142,2.699,3.199,3.549,3.789,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
